Datetime,Collection_Slug,Floor_Price
2022-01-12 19:40:00,billionairezombiesclub,0.054
2022-01-12 19:40:00,boredapeyachtclub,74.69
2022-01-12 19:40:00,adidasoriginals,0.82
2022-01-12 19:40:00,veefriends,13.15
2022-01-12 19:40:00,derace-ticket,2.0
2022-01-12 19:40:00,zed-run-official,0.0199999999999
2022-01-12 19:40:00,derace-horses,0.689
2022-01-12 19:40:00,cryptopunks,0.0
2022-01-12 19:40:00,mutant-ape-yacht-club,14.7
2022-01-12 19:50:00,bigtime-founders,0.178
2022-01-12 19:50:00,decentral-games-ice,1.165
2022-01-12 19:50:00,slotienft,0.3
2022-01-12 19:50:00,billionairezombiesclub,0.054
2022-01-12 19:50:00,boredapeyachtclub,74.69
2022-01-12 19:50:00,adidasoriginals,0.815
2022-01-12 19:50:00,veefriends,13.15
2022-01-12 19:50:00,derace-ticket,2.0
2022-01-12 19:50:00,zed-run-official,0.0199999999999
2022-01-12 19:50:00,derace-horses,0.689
2022-01-12 19:50:00,cryptopunks,0.0
2022-01-12 19:50:00,mutant-ape-yacht-club,14.7
2022-01-12 20:00:00,bigtime-founders,0.178
2022-01-12 20:00:00,decentral-games-ice,1.165
2022-01-12 20:00:00,slotienft,0.3
2022-01-12 20:00:00,billionairezombiesclub,0.054
2022-01-12 20:00:00,boredapeyachtclub,74.69
2022-01-12 20:00:00,adidasoriginals,0.825
2022-01-12 20:00:00,veefriends,13.15
2022-01-12 20:00:00,derace-ticket,2.0
2022-01-12 20:00:00,zed-run-official,0.0199999999999
2022-01-12 20:00:00,derace-horses,0.689
2022-01-12 20:00:00,cryptopunks,0.0
2022-01-12 20:00:00,mutant-ape-yacht-club,14.7
2022-01-12 20:10:00,bigtime-founders,0.178
2022-01-12 20:10:00,decentral-games-ice,1.165
2022-01-12 20:10:00,slotienft,0.3
2022-01-12 20:10:00,billionairezombiesclub,0.054
2022-01-12 20:10:00,boredapeyachtclub,74.69
2022-01-12 20:10:00,adidasoriginals,0.825
2022-01-12 20:10:00,veefriends,13.15
2022-01-12 20:10:00,derace-ticket,2.0
2022-01-12 20:10:00,zed-run-official,0.0199999999999
2022-01-12 20:10:00,derace-horses,0.689
2022-01-12 20:10:00,cryptopunks,0.0
2022-01-12 20:10:00,mutant-ape-yacht-club,14.7
2022-01-12 20:20:00,bigtime-founders,0.178
2022-01-12 20:20:00,decentral-games-ice,1.165
2022-01-12 20:20:00,slotienft,0.3
2022-01-12 20:20:00,billionairezombiesclub,0.054
2022-01-12 20:20:00,boredapeyachtclub,74.69
2022-01-12 20:20:00,adidasoriginals,0.825
2022-01-12 20:20:00,veefriends,13.15
2022-01-12 20:20:00,derace-ticket,2.0
2022-01-12 20:20:00,zed-run-official,0.0199999999999
2022-01-12 20:20:00,derace-horses,0.689
2022-01-12 20:20:00,cryptopunks,0.0
2022-01-12 20:20:00,mutant-ape-yacht-club,14.7
2022-01-12 20:30:00,bigtime-founders,0.1785
2022-01-12 20:30:00,decentral-games-ice,1.165
2022-01-12 20:30:00,slotienft,0.3
2022-01-12 20:30:00,billionairezombiesclub,0.054
2022-01-12 20:30:00,boredapeyachtclub,74.69
2022-01-12 20:30:00,adidasoriginals,0.825
2022-01-12 20:30:00,veefriends,13.15
2022-01-12 20:30:00,derace-ticket,2.0
2022-01-12 20:30:00,zed-run-official,0.0199999999999
2022-01-12 20:30:00,derace-horses,0.689
2022-01-12 20:30:00,cryptopunks,0.0
2022-01-12 20:30:00,mutant-ape-yacht-club,14.7
2022-01-12 20:40:00,bigtime-founders,0.1785
2022-01-12 20:40:00,decentral-games-ice,1.165
2022-01-12 20:40:00,slotienft,0.3
2022-01-12 20:40:00,billionairezombiesclub,0.054
2022-01-12 20:40:00,boredapeyachtclub,74.69
2022-01-12 20:40:00,adidasoriginals,0.82
2022-01-12 20:40:00,veefriends,13.15
2022-01-12 20:40:00,derace-ticket,2.0
2022-01-12 20:40:00,zed-run-official,0.0199999999999
2022-01-12 20:40:00,derace-horses,0.689
2022-01-12 20:40:00,cryptopunks,0.0
2022-01-12 20:40:00,mutant-ape-yacht-club,14.7
2022-01-12 23:22:00,bigtime-founders,0.18
2022-01-12 23:22:00,decentral-games-ice,1.14
2022-01-12 23:22:00,slotienft,0.305
2022-01-12 23:22:00,billionairezombiesclub,0.051
2022-01-12 23:22:00,boredapeyachtclub,74.69
2022-01-12 23:22:00,adidasoriginals,0.825
2022-01-12 23:22:00,veefriends,13.15
2022-01-12 23:22:00,derace-ticket,2.0
2022-01-12 23:22:00,zed-run-official,0.02
2022-01-12 23:22:00,derace-horses,0.67
2022-01-12 23:22:00,cryptopunks,0.0
2022-01-12 23:22:00,mutant-ape-yacht-club,14.8
2022-01-12 23:30:00,bigtime-founders,0.18
2022-01-12 23:30:00,decentral-games-ice,1.14
2022-01-12 23:30:00,slotienft,0.305
2022-01-12 23:30:00,billionairezombiesclub,0.051
2022-01-12 23:30:00,boredapeyachtclub,74.69
2022-01-12 23:30:00,adidasoriginals,0.83
2022-01-12 23:30:00,veefriends,13.15
2022-01-12 23:30:00,derace-ticket,2.0
2022-01-12 23:30:00,zed-run-official,0.02
2022-01-12 23:30:00,derace-horses,0.67
2022-01-12 23:30:00,cryptopunks,0.0
2022-01-12 23:30:00,mutant-ape-yacht-club,14.8
2022-01-12 23:40:00,bigtime-founders,0.18
2022-01-12 23:40:00,decentral-games-ice,1.14
2022-01-12 23:40:00,slotienft,0.305
2022-01-12 23:40:00,billionairezombiesclub,0.051
2022-01-12 23:40:00,boredapeyachtclub,74.69
2022-01-12 23:40:00,adidasoriginals,0.83
2022-01-12 23:40:00,veefriends,13.15
2022-01-12 23:40:00,derace-ticket,2.0
2022-01-12 23:40:00,zed-run-official,0.02
2022-01-12 23:40:00,derace-horses,0.67
2022-01-12 23:40:00,cryptopunks,0.0
2022-01-12 23:40:00,mutant-ape-yacht-club,14.8
2022-01-12 23:50:00,bigtime-founders,0.18
2022-01-12 23:50:00,decentral-games-ice,1.14
2022-01-12 23:50:00,slotienft,0.305
2022-01-12 23:50:00,billionairezombiesclub,0.051
2022-01-12 23:50:00,boredapeyachtclub,74.69
2022-01-12 23:50:00,adidasoriginals,0.83
2022-01-12 23:50:00,veefriends,13.15
2022-01-12 23:50:00,derace-ticket,2.0
2022-01-12 23:50:00,zed-run-official,0.02
2022-01-12 23:50:00,derace-horses,0.67
2022-01-12 23:50:00,cryptopunks,0.0
2022-01-12 23:50:00,mutant-ape-yacht-club,14.8
2022-01-13 00:00:00,bigtime-founders,0.18
2022-01-13 00:00:00,decentral-games-ice,1.1
2022-01-13 00:00:00,slotienft,0.305
2022-01-13 00:00:00,billionairezombiesclub,0.051
2022-01-13 00:00:00,boredapeyachtclub,74.69
2022-01-13 00:00:00,adidasoriginals,0.83
2022-01-13 00:00:00,veefriends,13.0
2022-01-13 00:00:00,derace-ticket,2.0
2022-01-13 00:00:00,zed-run-official,0.02
2022-01-13 00:00:00,derace-horses,0.67
2022-01-13 00:00:00,cryptopunks,0.0
2022-01-13 00:00:00,mutant-ape-yacht-club,14.8
2022-01-13 00:10:00,bigtime-founders,0.18
2022-01-13 00:10:00,decentral-games-ice,1.1
2022-01-13 00:10:00,slotienft,0.305
2022-01-13 00:10:00,billionairezombiesclub,0.051
2022-01-13 00:10:00,boredapeyachtclub,74.69
2022-01-13 00:10:00,adidasoriginals,0.83
2022-01-13 00:10:00,veefriends,13.0
2022-01-13 00:10:00,derace-ticket,2.0
2022-01-13 00:10:00,zed-run-official,0.022
2022-01-13 00:10:00,derace-horses,0.67
2022-01-13 00:10:00,cryptopunks,0.0
2022-01-13 00:10:00,mutant-ape-yacht-club,14.8
2022-01-13 00:20:00,bigtime-founders,0.18
2022-01-13 00:20:00,decentral-games-ice,1.09
2022-01-13 00:20:00,slotienft,0.305
2022-01-13 00:20:00,billionairezombiesclub,0.05
2022-01-13 00:20:00,boredapeyachtclub,74.69
2022-01-13 00:20:00,adidasoriginals,0.83
2022-01-13 00:20:00,veefriends,13.0
2022-01-13 00:20:00,derace-ticket,2.0
2022-01-13 00:20:00,zed-run-official,0.02
2022-01-13 00:20:00,derace-horses,0.67
2022-01-13 00:20:00,cryptopunks,0.0
2022-01-13 00:20:00,mutant-ape-yacht-club,14.8
2022-01-13 00:30:00,bigtime-founders,0.18
2022-01-13 00:30:00,decentral-games-ice,1.09
2022-01-13 00:30:00,slotienft,0.305
2022-01-13 00:30:00,billionairezombiesclub,0.05
2022-01-13 00:30:00,boredapeyachtclub,74.69
2022-01-13 00:30:00,adidasoriginals,0.83
2022-01-13 00:30:00,veefriends,13.0
2022-01-13 00:30:00,derace-ticket,2.0
2022-01-13 00:30:00,zed-run-official,0.02
2022-01-13 00:30:00,derace-horses,0.67
2022-01-13 00:30:00,cryptopunks,0.0
2022-01-13 00:30:00,mutant-ape-yacht-club,14.8
2022-01-13 08:53:00,bigtime-founders,0.1969
2022-01-13 08:53:00,decentral-games-ice,1.133
2022-01-13 08:53:00,slotienft,0.304
2022-01-13 08:53:00,billionairezombiesclub,0.05
2022-01-13 08:53:00,boredapeyachtclub,74.69
2022-01-13 08:54:00,adidasoriginals,0.83
2022-01-13 08:54:00,veefriends,13.05
2022-01-13 08:54:00,derace-ticket,2.0
2022-01-13 08:54:00,zed-run-official,0.02
2022-01-13 08:54:00,derace-horses,0.68
2022-01-13 08:55:00,cryptopunks,0.0
2022-01-13 08:55:00,mutant-ape-yacht-club,15.0
2022-01-13 09:00:00,bigtime-founders,0.1969
2022-01-13 09:00:00,decentral-games-ice,1.133
2022-01-13 09:00:00,slotienft,0.304
2022-01-13 09:00:00,billionairezombiesclub,0.05
2022-01-13 09:00:00,boredapeyachtclub,74.69
2022-01-13 09:00:00,adidasoriginals,0.839
2022-01-13 09:00:00,veefriends,13.05
2022-01-13 09:00:00,derace-ticket,2.0
2022-01-13 09:00:00,zed-run-official,0.021
2022-01-13 09:00:00,derace-horses,0.68
2022-01-13 09:00:00,cryptopunks,0.0
2022-01-13 09:00:00,mutant-ape-yacht-club,15.0
2022-01-13 09:10:00,bigtime-founders,0.1969
2022-01-13 09:10:00,decentral-games-ice,1.133
2022-01-13 09:10:00,slotienft,0.304
2022-01-13 09:10:00,billionairezombiesclub,0.05
2022-01-13 09:10:00,boredapeyachtclub,74.69
2022-01-13 09:10:00,adidasoriginals,0.839
2022-01-13 09:10:00,veefriends,13.05
2022-01-13 09:10:00,derace-ticket,2.0
2022-01-13 09:10:00,zed-run-official,0.02
2022-01-13 09:10:00,derace-horses,0.68
2022-01-13 09:10:00,cryptopunks,0.0
2022-01-13 09:10:00,mutant-ape-yacht-club,15.0
2022-01-13 09:20:00,bigtime-founders,0.1969
2022-01-13 09:20:00,decentral-games-ice,1.14
2022-01-13 09:20:00,slotienft,0.304
2022-01-13 09:20:00,billionairezombiesclub,0.05
2022-01-13 09:20:00,boredapeyachtclub,74.69
2022-01-13 09:20:00,adidasoriginals,0.838
2022-01-13 09:20:00,veefriends,13.05
2022-01-13 09:20:00,derace-ticket,2.0
2022-01-13 09:20:00,zed-run-official,0.02
2022-01-13 09:20:00,derace-horses,0.68
2022-01-13 09:20:00,cryptopunks,0.0
2022-01-13 09:20:00,mutant-ape-yacht-club,15.0
2022-01-13 09:30:00,bigtime-founders,0.1969
2022-01-13 09:30:00,decentral-games-ice,1.14
2022-01-13 09:30:00,slotienft,0.304
2022-01-13 09:30:00,billionairezombiesclub,0.05
2022-01-13 09:30:00,boredapeyachtclub,74.69
2022-01-13 09:30:00,adidasoriginals,0.828
2022-01-13 09:30:00,veefriends,13.05
2022-01-13 09:30:00,derace-ticket,2.0
2022-01-13 09:30:00,zed-run-official,0.021
2022-01-13 09:30:00,derace-horses,0.68
2022-01-13 09:30:00,cryptopunks,0.0
2022-01-13 09:30:00,mutant-ape-yacht-club,15.0
2022-01-13 09:40:00,bigtime-founders,0.1969
2022-01-13 09:40:00,decentral-games-ice,1.14
2022-01-13 09:40:00,slotienft,0.304
2022-01-13 09:40:00,billionairezombiesclub,0.05
2022-01-13 09:40:00,boredapeyachtclub,74.69
2022-01-13 09:40:00,adidasoriginals,0.828
2022-01-13 09:40:00,veefriends,13.05
2022-01-13 09:40:00,derace-ticket,2.0
2022-01-13 09:40:00,zed-run-official,0.02
2022-01-13 09:40:00,derace-horses,0.68
2022-01-13 09:40:00,cryptopunks,0.0
2022-01-13 09:40:00,mutant-ape-yacht-club,15.0
2022-01-13 09:50:00,bigtime-founders,0.1969
2022-01-13 09:50:00,decentral-games-ice,1.14
2022-01-13 09:50:00,slotienft,0.3
2022-01-13 09:50:00,billionairezombiesclub,0.05
2022-01-13 09:50:00,boredapeyachtclub,74.69
2022-01-13 09:50:00,adidasoriginals,0.72
2022-01-13 09:50:00,veefriends,13.05
2022-01-13 09:50:00,derace-ticket,2.0
2022-01-13 09:50:00,zed-run-official,0.02
2022-01-13 09:50:00,derace-horses,0.68
2022-01-13 09:50:00,cryptopunks,0.0
2022-01-13 09:50:00,mutant-ape-yacht-club,15.0
2022-01-13 10:00:00,bigtime-founders,0.1969
2022-01-13 10:00:00,decentral-games-ice,1.14
2022-01-13 10:00:00,slotienft,0.3
2022-01-13 10:00:00,billionairezombiesclub,0.05
2022-01-13 10:00:00,boredapeyachtclub,74.69
2022-01-13 10:00:00,adidasoriginals,0.83
2022-01-13 10:00:00,veefriends,13.05
2022-01-13 10:00:00,derace-ticket,2.0
2022-01-13 10:00:00,zed-run-official,0.02
2022-01-13 10:00:00,derace-horses,0.68
2022-01-13 10:00:00,cryptopunks,0.0
2022-01-13 10:00:00,mutant-ape-yacht-club,15.0
2022-01-13 10:10:00,bigtime-founders,0.1969
2022-01-13 10:10:00,decentral-games-ice,1.14
2022-01-13 10:10:00,slotienft,0.3
2022-01-13 10:10:00,billionairezombiesclub,0.05
2022-01-13 10:10:00,boredapeyachtclub,74.69
2022-01-13 10:10:00,adidasoriginals,0.84
2022-01-13 10:10:00,veefriends,13.05
2022-01-13 10:10:00,derace-ticket,2.0
2022-01-13 10:10:00,zed-run-official,0.02
2022-01-13 10:10:00,derace-horses,0.68
2022-01-13 10:10:00,cryptopunks,0.0
2022-01-13 10:10:00,mutant-ape-yacht-club,15.0
2022-01-13 10:20:00,bigtime-founders,0.1969
2022-01-13 10:20:00,decentral-games-ice,1.14
2022-01-13 10:20:00,slotienft,0.3
2022-01-13 10:20:00,billionairezombiesclub,0.05
2022-01-13 10:20:00,boredapeyachtclub,74.69
2022-01-13 10:20:00,adidasoriginals,0.84
2022-01-13 10:20:00,veefriends,13.05
2022-01-13 10:20:00,derace-ticket,2.0
2022-01-13 10:20:00,zed-run-official,0.021
2022-01-13 10:20:00,derace-horses,0.68
2022-01-13 10:20:00,cryptopunks,0.0
2022-01-13 10:20:00,mutant-ape-yacht-club,15.0
2022-01-13 10:30:00,bigtime-founders,0.1969
2022-01-13 10:30:00,decentral-games-ice,1.14
2022-01-13 10:30:00,slotienft,0.3
2022-01-13 10:30:00,billionairezombiesclub,0.05
2022-01-13 10:30:00,boredapeyachtclub,74.69
2022-01-13 10:30:00,adidasoriginals,0.829
2022-01-13 10:30:00,veefriends,13.05
2022-01-13 10:30:00,derace-ticket,2.0
2022-01-13 10:30:00,zed-run-official,0.021
2022-01-13 10:30:00,derace-horses,0.68
2022-01-13 10:30:00,cryptopunks,0.0
2022-01-13 10:30:00,mutant-ape-yacht-club,15.0
2022-01-13 10:40:00,bigtime-founders,0.1969
2022-01-13 10:40:00,decentral-games-ice,1.14
2022-01-13 10:40:00,slotienft,0.3
2022-01-13 10:40:00,billionairezombiesclub,0.05
2022-01-13 10:40:00,boredapeyachtclub,74.69
2022-01-13 10:40:00,adidasoriginals,0.829
2022-01-13 10:40:00,veefriends,13.05
2022-01-13 10:40:00,derace-ticket,2.0
2022-01-13 10:40:00,zed-run-official,0.021
2022-01-13 10:40:00,derace-horses,0.68
2022-01-13 10:40:00,cryptopunks,0.0
2022-01-13 10:40:00,mutant-ape-yacht-club,15.0
2022-01-13 10:50:00,bigtime-founders,0.1969
2022-01-13 10:50:00,decentral-games-ice,1.14
2022-01-13 10:50:00,slotienft,0.3
2022-01-13 10:50:00,billionairezombiesclub,0.05
2022-01-13 10:50:00,boredapeyachtclub,74.69
2022-01-13 10:50:00,adidasoriginals,0.829
2022-01-13 10:50:00,veefriends,13.05
2022-01-13 10:50:00,derace-ticket,2.0
2022-01-13 10:50:00,zed-run-official,0.021
2022-01-13 10:50:00,derace-horses,0.68
2022-01-13 10:50:00,cryptopunks,0.0
2022-01-13 10:50:00,mutant-ape-yacht-club,15.0
2022-01-13 11:00:00,bigtime-founders,0.1969
2022-01-13 11:00:00,decentral-games-ice,1.14
2022-01-13 11:00:00,slotienft,0.3
2022-01-13 11:00:00,billionairezombiesclub,0.05
2022-01-13 11:00:00,boredapeyachtclub,74.69
2022-01-13 11:00:00,adidasoriginals,0.839
2022-01-13 11:00:00,veefriends,13.05
2022-01-13 11:00:00,derace-ticket,2.0
2022-01-13 11:00:00,zed-run-official,0.021
2022-01-13 11:00:00,derace-horses,0.68
2022-01-13 11:00:00,cryptopunks,0.0
2022-01-13 11:00:00,mutant-ape-yacht-club,15.0
2022-01-13 11:10:00,bigtime-founders,0.1969
2022-01-13 11:10:00,decentral-games-ice,1.14
2022-01-13 11:10:00,slotienft,0.303
2022-01-13 11:10:00,billionairezombiesclub,0.05
2022-01-13 11:10:00,boredapeyachtclub,74.69
2022-01-13 11:10:00,adidasoriginals,0.84
2022-01-13 11:10:00,veefriends,13.05
2022-01-13 11:10:00,derace-ticket,2.0
2022-01-13 11:10:00,zed-run-official,0.021
2022-01-13 11:10:00,derace-horses,0.68
2022-01-13 11:10:00,cryptopunks,0.0
2022-01-13 11:10:00,mutant-ape-yacht-club,15.0
2022-01-13 11:20:00,bigtime-founders,0.1969
2022-01-13 11:20:00,decentral-games-ice,1.14
2022-01-13 11:20:00,slotienft,0.303
2022-01-13 11:20:00,billionairezombiesclub,0.05
2022-01-13 11:20:00,boredapeyachtclub,74.69
2022-01-13 11:20:00,adidasoriginals,0.84
2022-01-13 11:20:00,veefriends,13.05
2022-01-13 11:20:00,derace-ticket,2.0
2022-01-13 11:20:00,zed-run-official,0.023
2022-01-13 11:20:00,derace-horses,0.68
2022-01-13 11:20:00,cryptopunks,0.0
2022-01-13 11:20:00,mutant-ape-yacht-club,15.0
2022-01-13 11:30:00,bigtime-founders,0.1969
2022-01-13 11:30:00,decentral-games-ice,1.14
2022-01-13 11:30:00,slotienft,0.303
2022-01-13 11:30:00,billionairezombiesclub,0.05
2022-01-13 11:30:00,boredapeyachtclub,74.69
2022-01-13 11:30:00,adidasoriginals,0.84
2022-01-13 11:30:00,veefriends,13.05
2022-01-13 11:30:00,derace-ticket,2.0
2022-01-13 11:30:00,zed-run-official,0.023
2022-01-13 11:30:00,derace-horses,0.68
2022-01-13 11:30:00,cryptopunks,0.0
2022-01-13 11:30:00,mutant-ape-yacht-club,14.9999
2022-01-13 11:40:00,bigtime-founders,0.1969
2022-01-13 11:40:00,decentral-games-ice,1.14
2022-01-13 11:40:00,slotienft,0.303
2022-01-13 11:40:00,billionairezombiesclub,0.05
2022-01-13 11:40:00,boredapeyachtclub,74.69
2022-01-13 11:40:00,adidasoriginals,0.839
2022-01-13 11:40:00,veefriends,13.05
2022-01-13 11:40:00,derace-ticket,2.0
2022-01-13 11:40:00,zed-run-official,0.023
2022-01-13 11:40:00,derace-horses,0.68
2022-01-13 11:40:00,cryptopunks,0.0
2022-01-13 11:40:00,mutant-ape-yacht-club,14.9999
2022-01-13 11:50:00,bigtime-founders,0.1969
2022-01-13 11:50:00,decentral-games-ice,1.14
2022-01-13 11:50:00,slotienft,0.303
2022-01-13 11:50:00,billionairezombiesclub,0.05
2022-01-13 11:50:00,boredapeyachtclub,74.69
2022-01-13 11:50:00,adidasoriginals,0.839
2022-01-13 11:50:00,veefriends,13.05
2022-01-13 11:50:00,derace-ticket,2.0
2022-01-13 11:50:00,zed-run-official,0.023
2022-01-13 11:50:00,derace-horses,0.68
2022-01-13 11:50:00,cryptopunks,0.0
2022-01-13 11:50:00,mutant-ape-yacht-club,14.9999
2022-01-13 12:00:00,bigtime-founders,0.196
2022-01-13 12:00:00,decentral-games-ice,1.14
2022-01-13 12:00:00,slotienft,0.303
2022-01-13 12:00:00,billionairezombiesclub,0.05
2022-01-13 12:00:00,boredapeyachtclub,74.69
2022-01-13 12:00:00,adidasoriginals,0.8399
2022-01-13 12:00:00,veefriends,13.05
2022-01-13 12:00:00,derace-ticket,2.0
2022-01-13 12:00:00,zed-run-official,0.023
2022-01-13 12:00:00,derace-horses,0.68
2022-01-13 12:00:00,cryptopunks,0.0
2022-01-13 12:00:00,mutant-ape-yacht-club,14.9999
2022-01-13 12:10:00,bigtime-founders,0.1959
2022-01-13 12:10:00,decentral-games-ice,1.14
2022-01-13 12:10:00,slotienft,0.303
2022-01-13 12:10:00,billionairezombiesclub,0.05
2022-01-13 12:10:00,boredapeyachtclub,74.69
2022-01-13 12:10:00,adidasoriginals,0.83
2022-01-13 12:10:00,veefriends,13.05
2022-01-13 12:10:00,derace-ticket,2.0
2022-01-13 12:10:00,zed-run-official,0.0244
2022-01-13 12:10:00,derace-horses,0.68
2022-01-13 12:10:00,cryptopunks,0.0
2022-01-13 12:10:00,mutant-ape-yacht-club,14.7999
2022-01-13 12:20:00,bigtime-founders,0.1959
2022-01-13 12:20:00,decentral-games-ice,1.14
2022-01-13 12:20:00,slotienft,0.295
2022-01-13 12:20:00,billionairezombiesclub,0.05
2022-01-13 12:20:00,boredapeyachtclub,74.69
2022-01-13 12:20:00,adidasoriginals,0.8399
2022-01-13 12:20:00,veefriends,13.05
2022-01-13 12:20:00,derace-ticket,2.0
2022-01-13 12:20:00,zed-run-official,0.024
2022-01-13 12:20:00,derace-horses,0.68
2022-01-13 12:20:00,cryptopunks,0.0
2022-01-13 12:20:00,mutant-ape-yacht-club,15.0
2022-01-13 12:30:00,bigtime-founders,0.1959
2022-01-13 12:30:00,decentral-games-ice,1.15
2022-01-13 12:30:00,slotienft,0.285
2022-01-13 12:30:00,billionairezombiesclub,0.05
2022-01-13 12:30:00,boredapeyachtclub,74.69
2022-01-13 12:30:00,adidasoriginals,0.84
2022-01-13 12:30:00,veefriends,13.05
2022-01-13 12:30:00,derace-ticket,2.0
2022-01-13 12:30:00,zed-run-official,0.024
2022-01-13 12:30:00,derace-horses,0.68
2022-01-13 12:30:00,cryptopunks,0.0
2022-01-13 12:30:00,mutant-ape-yacht-club,15.0
2022-01-13 12:40:00,bigtime-founders,0.1969
2022-01-13 12:40:00,decentral-games-ice,1.15
2022-01-13 12:40:00,slotienft,0.295
2022-01-13 12:40:00,billionairezombiesclub,0.05
2022-01-13 12:40:00,boredapeyachtclub,74.69
2022-01-13 12:40:00,adidasoriginals,0.82
2022-01-13 12:40:00,veefriends,13.05
2022-01-13 12:40:00,derace-ticket,2.0
2022-01-13 12:40:00,zed-run-official,0.0244
2022-01-13 12:40:00,derace-horses,0.68
2022-01-13 12:40:00,cryptopunks,0.0
2022-01-13 12:40:00,mutant-ape-yacht-club,14.99
2022-01-13 12:50:00,bigtime-founders,0.1969
2022-01-13 12:50:00,decentral-games-ice,1.15
2022-01-13 12:50:00,slotienft,0.295
2022-01-13 12:50:00,billionairezombiesclub,0.05
2022-01-13 12:50:00,boredapeyachtclub,74.69
2022-01-13 12:50:00,adidasoriginals,0.82
2022-01-13 12:50:00,veefriends,13.05
2022-01-13 12:50:00,derace-ticket,2.0
2022-01-13 12:50:00,zed-run-official,0.025
2022-01-13 12:50:00,derace-horses,0.67
2022-01-13 12:50:00,cryptopunks,0.0
2022-01-13 12:50:00,mutant-ape-yacht-club,14.99
2022-01-13 13:00:00,bigtime-founders,0.1969
2022-01-13 13:00:00,decentral-games-ice,1.15
2022-01-13 13:00:00,slotienft,0.295
2022-01-13 13:00:00,billionairezombiesclub,0.05
2022-01-13 13:00:00,boredapeyachtclub,74.69
2022-01-13 13:00:00,adidasoriginals,0.82
2022-01-13 13:00:00,veefriends,13.05
2022-01-13 13:00:00,derace-ticket,2.0
2022-01-13 13:00:00,zed-run-official,0.0244
2022-01-13 13:00:00,derace-horses,0.67
2022-01-13 13:00:00,cryptopunks,0.0
2022-01-13 13:00:00,mutant-ape-yacht-club,14.99
2022-01-13 13:10:00,bigtime-founders,0.1969
2022-01-13 13:10:00,decentral-games-ice,1.15
2022-01-13 13:10:00,slotienft,0.303
2022-01-13 13:10:00,billionairezombiesclub,0.05
2022-01-13 13:10:00,boredapeyachtclub,74.69
2022-01-13 13:10:00,adidasoriginals,0.815
2022-01-13 13:10:00,veefriends,13.05
2022-01-13 13:10:00,derace-ticket,2.0
2022-01-13 13:10:00,zed-run-official,0.0244
2022-01-13 13:10:00,derace-horses,0.67
2022-01-13 13:10:00,cryptopunks,0.0
2022-01-13 13:10:00,mutant-ape-yacht-club,14.99
2022-01-13 13:20:00,bigtime-founders,0.1969
2022-01-13 13:20:00,decentral-games-ice,1.15
2022-01-13 13:20:00,slotienft,0.303
2022-01-13 13:20:00,billionairezombiesclub,0.049
2022-01-13 13:20:00,boredapeyachtclub,74.69
2022-01-13 13:20:00,adidasoriginals,0.84
2022-01-13 13:20:00,veefriends,13.05
2022-01-13 13:20:00,derace-ticket,2.0
2022-01-13 13:20:00,zed-run-official,0.025
2022-01-13 13:20:00,derace-horses,0.67
2022-01-13 13:20:00,cryptopunks,0.0
2022-01-13 13:20:00,mutant-ape-yacht-club,14.99
2022-01-13 13:30:00,bigtime-founders,0.1969
2022-01-13 13:30:00,decentral-games-ice,1.15
2022-01-13 13:30:00,slotienft,0.303
2022-01-13 13:30:00,billionairezombiesclub,0.049
2022-01-13 13:30:00,boredapeyachtclub,74.69
2022-01-13 13:30:00,adidasoriginals,0.82
2022-01-13 13:30:00,veefriends,13.05
2022-01-13 13:30:00,derace-ticket,2.0
2022-01-13 13:30:00,zed-run-official,0.025
2022-01-13 13:30:00,derace-horses,0.67
2022-01-13 13:30:00,cryptopunks,0.0
2022-01-13 13:30:00,mutant-ape-yacht-club,14.99
2022-01-13 13:40:00,bigtime-founders,0.1969
2022-01-13 13:40:00,decentral-games-ice,1.13
2022-01-13 13:40:00,slotienft,0.303
2022-01-13 13:40:00,billionairezombiesclub,0.049
2022-01-13 13:40:00,boredapeyachtclub,74.69
2022-01-13 13:40:00,adidasoriginals,0.815
2022-01-13 13:40:00,veefriends,13.05
2022-01-13 13:40:00,derace-ticket,2.0
2022-01-13 13:40:00,zed-run-official,0.025
2022-01-13 13:40:00,derace-horses,0.67
2022-01-13 13:40:00,cryptopunks,0.0
2022-01-13 13:40:00,mutant-ape-yacht-club,14.99
2022-01-13 13:50:00,bigtime-founders,0.1969
2022-01-13 13:50:00,decentral-games-ice,1.13
2022-01-13 13:50:00,slotienft,0.303
2022-01-13 13:50:00,billionairezombiesclub,0.049
2022-01-13 13:50:00,boredapeyachtclub,74.69
2022-01-13 13:50:00,adidasoriginals,0.82
2022-01-13 13:50:00,veefriends,13.05
2022-01-13 13:50:00,derace-ticket,2.0
2022-01-13 13:50:00,zed-run-official,0.02
2022-01-13 13:50:00,derace-horses,0.67
2022-01-13 13:50:00,cryptopunks,0.0
2022-01-13 13:50:00,mutant-ape-yacht-club,14.99
2022-01-13 14:00:00,bigtime-founders,0.1969
2022-01-13 14:00:00,decentral-games-ice,1.13
2022-01-13 14:00:00,slotienft,0.303
2022-01-13 14:00:00,billionairezombiesclub,0.049
2022-01-13 14:00:00,boredapeyachtclub,74.69
2022-01-13 14:00:00,adidasoriginals,0.84
2022-01-13 14:00:00,veefriends,13.05
2022-01-13 14:00:00,derace-ticket,2.0
2022-01-13 14:00:00,zed-run-official,0.025
